724,7014,1,20205196
725,8724,1,20205730
726,281,1,20205279
727,3562,1,20205125
728,1375,1,20205834
729,3711,1,20195798
730,5996,1,20206651
731,8467,1,20206806
732,9413,1,20207185
733,5950,1,20207039
734,6904,1,20208737
735,8741,1,20199167
736,7738,1,20208870
737,5643,1,20209311
738,3874,1,20208935
739,4009,1,20209187
740,2490,1,20209864
741,2485,1,20209805
742,8772,1,20199762
743,2121,1,20209806
744,6782,1,20209544
745,6520,1,20210485
746,8746,1,20209602
747,3719,1,20210639
748,8185,1,20211072
749,269,1,20211416
750,4524,1,20201208
751,1203,1,20211643
752,5133,1,20211599
753,1611,1,20211687
754,8724,1,20211883
755,4158,1,20211880
756,7410,1,20213956
757,5829,1,20214171
758,694,1,20214005
759,6782,1,20214077
760,1407,1,20214114
761,2873,1,20214256
762,10018,1,20214188
763,3833,1,20214037
764,4158,1,20214560
765,6435,1,20214357
766,6520,1,20214725
767,3338,1,20214127
768,3650,1,20214051
769,5600,1,20215463
770,1797,1,20216141
771,9148,1,20216699
772,8267,1,20216739
773,10194,1,20216868
774,5996,1,20217140
775,400,1,20217649
776,255,1,20217527
777,4473,1,20217623
778,1626,1,20218002
779,9426,1,20217969
780,7197,1,20218281
781,8267,1,20218665
782,627,1,20218344
783,7636,1,20218603
784,1977,1,20218908
785,8358,1,20219205
786,1450,1,20219058
787,8023,1,20220007
788,5787,1,20220215
789,8423,1,20220457
790,8581,1,20220324
791,6415,1,20221051
792,3065,1,20221261
793,5635,1,20221296
794,3568,1,20221534
795,3600,1,20221929
796,5712,1,20221961
797,2243,1,20222390
798,233,1,20222152
799,3215,1,20223909
800,3481,1,20213825
801,5568,1,20223483
802,3678,1,20223871
803,3935,1,20224078
804,10269,1,20223979
805,6366,1,20224155
806,1372,1,20224137
807,2896,1,20204544
808,7844,1,20224835
809,7684,1,20225098
810,7411,1,20224767
811,8383,1,20224705
812,5532,1,20225676
813,2803,1,20225754
814,3298,1,20225582
815,6416,1,20225243
816,4837,1,20225496
817,9236,1,20224828
818,8322,1,20225692
819,10000,1,20225568
820,1626,1,20225989
821,6921,1,20226225
822,3378,1,20226357
823,1220,1,20226442
824,2616,1,20216599
825,4212,1,20226977
826,9270,1,20226827
827,1797,1,20226698
828,2604,1,20226742
829,5244,1,20227206
830,1499,1,20226669
831,6782,1,20227667
832,3142,1,20227622
833,4525,1,20228264
834,2755,1,20228120
835,3940,1,20228162
836,4011,1,20228308
837,9889,1,20228940
838,6647,1,20229025
839,7719,1,20228695
840,5899,1,20229136
841,3719,1,20229209
842,1702,1,20230204
843,5476,1,20230631
844,8724,1,20231589
845,10018,1,20231580
846,6100,1,20231410
847,9831,1,20231448
848,6782,1,20232957
849,6196,1,20232776
850,3719,1,20233568
851,5830,1,20234283
852,6918,1,20234859
853,2881,1,20235113
854,8216,1,20235272
855,264,1,20225095
856,5290,1,20235232
857,9800,1,20235447
858,8040,1,20225649
859,4503,1,20235940
860,4386,1,20206112
861,1626,1,20235968
862,2856,1,20236658
863,6576,1,20236838
864,6486,1,20236984
865,2363,1,20237429
866,5996,1,20238017
867,2876,1,20227372
868,3367,1,20238263
869,8488,1,20237323
870,1046,1,20237918
871,1824,1,20239142
872,8369,1,20240009
873,4009,1,20239844
874,8569,1,20239989
875,4158,1,20239724
876,3314,1,20240244
877,9795,1,20240083
878,3600,1,20240598
879,9909,1,20240406
880,9920,1,20240827
881,8383,1,20241101
882,6084,1,20241772
883,7430,1,20242648
884,8194,1,20241919
885,8194,1,20242916
886,3093,1,20242973
887,9205,1,20242865
888,10018,1,20243364
889,308,1,20243182
890,517,1,20242573
891,517,1,20243083
892,2899,1,20243855
893,9429,1,20244006
894,6366,1,20244285
895,3719,1,20244432
896,4183,1,20224024
897,10289,1,20243825
898,5444,1,20244495
899,5522,1,20244660
900,3065,1,20244952
901,1611,1,20244772
902,2156,1,20244651
903,3214,1,20245191
904,5901,1,20245486
905,9989,1,20244701
906,9494,1,20245772
907,4268,1,20245744
908,8322,1,20246066
909,3214,1,20245552
910,9617,1,20235285
911,2508,1,20235406
912,8322,1,20246531
913,9443,1,20247469
914,5322,1,20236794
915,1749,1,20247207
916,2647,1,20246903
917,8937,1,20247569
918,7188,1,20248352
919,7382,1,20249115
920,2142,1,20249480
921,4204,1,20248951
922,3222,1,20250172
923,4847,1,20250794
924,6771,1,20251357
925,5279,1,20250498
926,8338,1,20251014
927,3524,1,20252145
928,6366,1,20251811
929,4062,1,20252988
930,461,1,20253144
931,10018,1,20252975
932,2399,1,20243500
933,7472,1,20253136
934,6782,1,20254121
935,7470,1,20254313
936,2508,1,20244679
937,7182,1,20254656
938,6294,1,20254252
939,364,1,20254798
940,1220,1,20254123
941,3939,1,20255253
942,5696,1,20255191
943,10154,1,20254856
944,3576,1,20256763
945,3719,1,20256101
946,6294,1,20256243
947,9617,1,20256609
948,6782,1,20256641
949,7077,1,20256816
950,8545,1,20257709
951,9795,1,20256994
952,4098,1,20257692
953,5377,1,20257052
954,1272,1,20258019
955,6478,1,20258158
956,8369,1,20247990
957,8660,1,20248579
958,2790,1,20249027
959,8850,1,20258693
960,2575,1,20258491
961,9999,1,20259513
962,3298,1,20259147
963,6650,1,20259128
964,7602,1,20259778
965,2604,1,20249484
966,3278,1,20259992
967,184,1,20259820
968,4192,1,20260409
969,3935,1,20260306
970,4149,1,20260048
971,1882,1,20260340
972,1797,1,20259876
973,2152,1,20261046
974,8886,1,20260364
975,4825,1,20261133
976,5837,1,20261063
977,5950,1,20260867
978,614,1,20261436
979,6366,1,20262220
980,1797,1,20261866
981,3106,1,20262274
982,3441,1,20262576
983,2050,1,20261584
984,3659,1,20262433
985,6001,1,20263227
986,4927,1,20263618
987,5996,1,20263412
988,7313,1,20263926
989,9028,1,20263626
990,6795,1,20263955
991,2691,1,20263799
992,9218,1,20264389
993,8824,1,20254203
994,7726,1,20264405
995,3172,1,20264626
996,2908,1,20264926
997,4020,1,20265496
998,9953,1,20266799
999,3719,1,20266942
1000,9617,1,20266929
1001,1426,1,20267178
1002,4387,1,20266970
1003,1499,1,20257361
1004,6425,1,20267127
1005,6535,1,20267280
1006,9207,1,20267938
1007,7602,1,20267859
1008,6416,1,20267307
1009,9363,1,20268717
1010,6085,1,20269240
1011,6074,1,20269398
1012,9920,1,20269265
1013,2143,1,20269729
1014,4062,1,20270186
1015,5877,1,20270423
1016,1611,1,20270345
1017,105,1,20270590
1018,8518,1,20270151
1019,15,1,20271461
1020,1626,1,20271351
1021,3719,1,20271832
1022,4847,1,20271174
1023,8463,1,20270815
1024,6782,1,20272238
1025,9631,1,20271850
1026,4402,1,20271366
1027,4268,1,20272049
1028,95,1,20272549
1029,2413,1,20272974
1030,6782,1,20272927
1031,5600,1,20273018
1032,9031,1,20273425
1033,6782,1,20273492
1034,7812,1,20273595
1035,10053,1,20273795
1036,3075,1,20273312
1037,1159,1,20273931
1038,3719,1,20273566
1039,847,1,20274161
1040,9764,1,20275449
1041,714,1,20275872
1042,3719,1,20275606
1043,6001,1,20275557
1044,8342,1,20275991
1045,7194,1,20275911
1046,6124,1,20275997
1047,3930,1,20276123
1048,8634,1,20276378
1049,3719,1,20276115
1050,4212,1,20276689
1051,4008,1,20276396
1052,6153,1,20277193
1053,4790,1,20277018
1054,8724,1,20277112
1055,517,1,20276730
1056,6366,1,20277038
1057,7636,1,20277699
1058,2616,1,20267673
1059,4282,1,20279125
1060,1611,1,20279118
1061,95,1,20278975
1062,4958,1,20279445
1063,4020,1,20279690
1064,1295,1,20279503
1065,2712,1,20259509
1066,3458,1,20279929
1067,8068,1,20280319
1068,6970,1,20279682
1069,5429,1,20280627
1070,3458,1,20281143
1071,428,1,20281835
1072,175,1,20281009
1073,771,1,20281655
1074,57,1,20271938
1075,3214,1,20282135
1076,7602,1,20282704
1077,1367,1,20282757
1078,5782,1,20283446
1079,517,1,20283085
1080,3835,1,20284044
1081,6782,1,20283810
1082,7411,1,20283694
1083,1223,1,20283241
1084,4653,1,20284092
1085,7351,1,20284707
1086,161,1,20285026
1087,6366,1,20284929
1088,6782,1,20285465
1089,3650,1,20285647
1090,4387,1,20285301
1091,2637,1,20285521
1092,5624,1,20285816
1093,8191,1,20286033
1094,7382,1,20285668
1095,10018,1,20285788
1096,8436,1,20286549
1097,7305,1,20287087
1098,6265,1,20287333
1099,3659,1,20277476
1100,9771,1,20256945
1101,9626,1,20287413
1102,10040,1,20287724
1103,1220,1,20287479
1104,461,1,20287911
1105,533,1,20288002
1106,3509,1,20287755
1107,2485,1,20288255
1108,5669,1,20287912
1109,4651,1,20288560
1110,9429,1,20288252
1111,4004,1,20278731
1112,1372,1,20289351
1113,2050,1,20289164
1114,1841,1,20289970
1115,8917,1,20290031
1116,1417,1,20290223
1117,4503,1,20289666
1118,1952,1,20290418
1119,9155,1,20290529
1120,1417,1,20280619
1121,2924,1,20291151
1122,5950,1,20291274
1123,5321,1,20292823
1124,8076,1,20292085
1125,939,1,20292360
1126,3410,1,20292392
1127,1782,1,20293412
1128,9946,1,20293188
1129,6461,1,20293530
1130,9064,1,20283403
1131,9531,1,20293571
1132,4020,1,20294349
1133,6699,1,20294191
1134,3600,1,20295632
1135,2534,1,20295591
1136,3562,1,20295586
1137,9719,1,20296490
1138,2485,1,20285765
1139,7411,1,20296333
1140,8216,1,20296065
1141,10243,1,20296835
1142,3719,1,20296476
1143,3617,1,20297295
1144,4920,1,20297714
1145,6225,1,20297631
1146,3961,1,20298145
1147,1797,1,20298865
1148,6782,1,20298938
1149,8897,1,20298183
1150,9987,1,20298966
1151,7264,1,20299767
1152,5950,1,20299931
1153,5951,1,20299315
1154,6939,1,20299329
1155,2607,1,20300559
1156,6425,1,20290467
1157,184,1,20303989
1158,3874,1,20304594
1159,7077,1,20304058
1160,8915,1,20304632
1161,7927,1,20304758
1162,9249,1,20294289
1163,8992,1,20295115
1164,330,1,20304802
1165,5942,1,20304783
1166,3062,1,20305649
1167,6294,1,20305651
1168,3356,1,20305622
1169,7059,1,20305658
1170,9036,1,20306543
1171,982,1,20307027
1172,7254,1,20306273
1173,4402,1,20306651
1174,8803,1,20308468
1175,4402,1,20308961
1176,6407,1,20308498
1177,8569,1,20309434
1178,8772,1,20309646
1179,7171,1,20309882
1180,9011,1,20309507
1181,1611,1,20309599
1182,9617,1,20310016
1183,4847,1,20310570
1184,5996,1,20310368
1185,5600,1,20310914
1186,2132,1,20310995
1187,8724,1,20310743
1188,1797,1,20310561
1189,203,1,20271009
1190,3314,1,20311034
1191,8060,1,20311897
1192,9286,1,20311864
1193,1417,1,20312097
1194,8424,1,20301991
1195,6782,1,20312614
1196,7602,1,20312420
1197,2876,1,20312495
1198,9540,1,20312964
1199,2052,1,20312877
1200,6456,1,20313202
1201,9931,1,20313177
1202,3719,1,20312838
1203,1797,1,20312805
1204,6782,1,20313909
1205,1662,1,20313042
1206,4387,1,20313909
1207,165,1,20313607
1208,8895,1,20314778
1209,7602,1,20314834
1210,308,1,20314716
1211,1516,1,20303863
1212,6980,1,20314131
1213,6782,1,20314728
1214,3441,1,20315104
1215,9429,1,20315010
1216,9033,1,20314916
1217,6520,1,20314957
1218,161,1,20315839
1219,3500,1,20317274
1220,4009,1,20317032
1221,4525,1,20267409
1222,7935,1,20317925
1223,9472,1,20317854
1224,9429,1,20317858
1225,1476,1,20319120
1226,8103,1,20318338
1227,7235,1,20319781
1228,4204,1,20318728
1229,4847,1,20319466
1230,1902,1,20320093
1231,10018,1,20319846
1232,2897,1,20320179
1233,2644,1,20321483
1234,4646,1,20322358
1235,3441,1,20322670
1236,6425,1,20322423
1237,174,1,20323402
1238,6503,1,20323178
1239,6486,1,20324033
1240,4471,1,20324179
1241,5951,1,20324059
1242,6448,1,20324333
1243,3585,1,20324821
1244,2230,1,20325210
1245,7332,1,20325801
1246,1882,1,20325814
1247,9426,1,20326148
1248,5115,1,20326298
1249,8586,1,20325571
1250,5996,1,20326114
1251,2383,1,20316711
1252,4009,1,20326868
1253,4847,1,20326824
1254,5333,1,20326978
1255,8724,1,20326506
1256,6229,1,20327072
